CaseID,Activity,CompleteTimestamp,Resource,ElapsedTime
Case No. 199,6,2019-03-24 20:16:37,0,13
Case No. 199,5,2019-03-24 20:19:46,3,26
Case No. 199,9,2019-03-24 20:46:57,1,44
Case No. 199,9,2019-03-24 20:50:02,3,123
Case No. 200,0,2019-03-24 21:40:24,4,143
Case No. 200,3,2019-03-24 21:42:39,3,67
Case No. 200,8,2019-03-24 21:52:44,4,144
Case No. 200,7,2019-03-24 21:54:50,0,66
Case No. 200,1,2019-03-24 22:51:24,1,135
Case No. 200,5,2019-03-24 22:53:11,0,112
Case No. 200,6,2019-03-24 23:05:19,3,114
Case No. 200,6,2019-03-24 23:12:32,0,77
Case No. 200,9,2019-03-24 23:23:59,4,106
Case No. 200,5,2019-03-24 23:31:05,4,81
Case No. 200,9,2019-03-25 00:38:33,1,92
Case No. 201,0,2019-03-25 01:18:08,1,71
Case No. 201,3,2019-03-25 01:23:37,3,13
Case No. 201,8,2019-03-25 01:26:10,3,149
Case No. 201,7,2019-03-25 01:29:19,3,116
Case No. 201,1,2019-03-25 01:57:45,4,71
Case No. 201,5,2019-03-25 02:10:24,2,124
Case No. 201,6,2019-03-25 02:13:20,4,141
Case No. 201,6,2019-03-25 02:14:12,4,23
Case No. 201,5,2019-03-25 03:36:51,0,8
Case No. 201,9,2019-03-25 03:51:14,4,128
Case No. 201,9,2019-03-25 04:47:42,0,114
Case No. 202,0,2019-03-25 05:07:17,3,92
Case No. 202,3,2019-03-25 05:17:08,4,110
Case No. 202,8,2019-03-25 05:24:36,4,84
Case No. 202,7,2019-03-25 05:55:26,3,138
Case No. 202,1,2019-03-25 06:02:29,4,92
Case No. 202,5,2019-03-25 06:34:52,3,128
Case No. 202,6,2019-03-25 07:37:19,0,99
Case No. 202,6,2019-03-25 07:41:59,1,110
Case No. 202,5,2019-03-25 08:06:08,2,49
Case No. 202,9,2019-03-25 08:18:19,1,82
Case No. 202,9,2019-03-25 08:48:41,4,8
Case No. 203,0,2019-03-25 09:21:24,0,102
Case No. 203,3,2019-03-25 09:52:59,3,24
Case No. 203,8,2019-03-25 10:03:31,3,133
Case No. 203,7,2019-03-25 10:13:07,0,48
Case No. 203,1,2019-03-25 10:49:38,1,96
Case No. 203,5,2019-03-25 11:18:11,2,95
Case No. 203,6,2019-03-25 11:34:33,3,108
Case No. 203,6,2019-03-25 11:36:09,3,120
Case No. 203,9,2019-03-25 11:44:58,1,148
Case No. 203,5,2019-03-25 12:23:37,1,54
Case No. 203,9,2019-03-25 12:32:28,3,143
Case No. 204,0,2019-03-25 13:40:41,0,79
Case No. 204,3,2019-03-25 14:24:58,0,71
Case No. 204,8,2019-03-25 14:29:22,0,51
Case No. 204,7,2019-03-25 14:48:40,1,39
Case No. 204,1,2019-03-25 15:00:42,2,103
Case No. 204,5,2019-03-25 15:10:22,2,7
Case No. 204,6,2019-03-25 15:19:37,3,40
Case No. 204,6,2019-03-25 15:21:33,0,118
Case No. 204,5,2019-03-25 15:43:52,3,116
Case No. 204,9,2019-03-25 16:45:56,1,82
Case No. 204,9,2019-03-25 16:55:51,4,34
Case No. 205,0,2019-03-25 17:02:11,2,6
Case No. 205,3,2019-03-25 17:04:58,1,16
Case No. 205,8,2019-03-25 17:09:10,4,44
Case No. 205,7,2019-03-25 17:35:35,0,144
Case No. 205,1,2019-03-25 17:47:29,2,139
Case No. 205,5,2019-03-25 17:50:20,0,100
Case No. 205,6,2019-03-25 18:18:41,3,65
Case No. 205,6,2019-03-25 19:28:01,3,26
Case No. 205,9,2019-03-25 20:06:08,3,6
Case No. 205,5,2019-03-25 20:27:13,0,52
Case No. 205,9,2019-03-25 20:43:56,0,150
Case No. 206,0,2019-03-25 21:01:57,3,74
Case No. 206,3,2019-03-25 21:45:24,2,144
Case No. 206,8,2019-03-25 21:52:02,2,22
Case No. 206,7,2019-03-25 22:50:50,2,27
Case No. 206,1,2019-03-25 23:02:44,4,17
Case No. 206,5,2019-03-25 23:08:21,0,2
Case No. 206,6,2019-03-25 23:46:29,0,8
Case No. 206,6,2019-03-25 23:46:41,0,135
Case No. 206,9,2019-03-25 23:51:45,3,131
Case No. 206,5,2019-03-26 00:35:27,1,67
Case No. 206,9,2019-03-26 00:47:43,2,34
Case No. 207,0,2019-03-26 00:57:52,4,131
Case No. 207,3,2019-03-26 01:18:10,0,93
Case No. 207,8,2019-03-26 01:58:14,4,109
Case No. 207,7,2019-03-26 02:06:04,4,108
Case No. 207,1,2019-03-26 02:28:20,2,34
Case No. 207,5,2019-03-26 02:31:04,1,52
Case No. 207,6,2019-03-26 02:55:35,4,98
Case No. 207,6,2019-03-26 03:13:11,0,22
Case No. 207,5,2019-03-26 03:48:40,4,127
Case No. 207,9,2019-03-26 03:53:57,1,75
Case No. 207,9,2019-03-26 04:41:07,2,131
Case No. 208,0,2019-03-26 05:08:39,1,116
Case No. 208,3,2019-03-26 06:03:32,0,139
Case No. 208,8,2019-03-26 07:34:41,3,127
Case No. 208,7,2019-03-26 07:38:38,4,77
Case No. 208,1,2019-03-26 07:47:11,1,67
Case No. 208,5,2019-03-26 08:03:45,3,7
Case No. 208,6,2019-03-26 08:07:40,3,65
Case No. 208,6,2019-03-26 08:13:11,0,80
Case No. 208,5,2019-03-26 08:30:00,3,45
Case No. 208,9,2019-03-26 08:35:46,0,28
Case No. 208,9,2019-03-26 08:40:19,0,15
Case No. 209,0,2019-03-26 09:04:41,0,50
Case No. 209,3,2019-03-26 09:58:12,1,132
Case No. 209,8,2019-03-26 10:01:17,0,128
Case No. 209,7,2019-03-26 10:03:52,2,19
Case No. 209,1,2019-03-26 10:07:39,3,128
Case No. 209,5,2019-03-26 10:26:17,4,56
Case No. 209,6,2019-03-26 11:17:09,2,7
Case No. 209,6,2019-03-26 11:33:59,2,40
Case No. 209,9,2019-03-26 11:37:08,0,105
Case No. 209,5,2019-03-26 12:09:53,0,43
Case No. 209,9,2019-03-26 12:23:56,3,121
Case No. 210,0,2019-03-26 12:59:23,0,108
Case No. 210,3,2019-03-26 13:28:25,4,147
Case No. 210,8,2019-03-26 13:28:58,3,2
Case No. 210,7,2019-03-26 13:33:28,1,4
Case No. 210,1,2019-03-26 14:11:00,0,129
Case No. 210,5,2019-03-26 14:12:35,4,88
Case No. 210,6,2019-03-26 15:23:06,1,119
Case No. 210,6,2019-03-26 15:26:13,0,52
Case No. 210,5,2019-03-26 16:18:07,0,150
Case No. 210,9,2019-03-26 16:48:44,1,67
Case No. 210,9,2019-03-26 16:48:53,2,59
Case No. 211,0,2019-03-26 17:57:02,4,137
Case No. 211,3,2019-03-26 18:01:34,0,110
Case No. 211,8,2019-03-26 18:06:56,3,98
Case No. 211,7,2019-03-26 18:31:34,3,93
Case No. 211,1,2019-03-26 19:02:48,0,87
Case No. 211,5,2019-03-26 19:07:02,2,149
Case No. 211,6,2019-03-26 19:10:58,1,80
Case No. 211,6,2019-03-26 19:23:32,2,136
Case No. 211,5,2019-03-26 19:43:07,0,114
Case No. 211,9,2019-03-26 19:55:11,3,142
Case No. 211,9,2019-03-26 20:07:58,3,81
Case No. 212,0,2019-03-26 20:57:50,3,34
Case No. 212,3,2019-03-26 21:37:37,3,33
Case No. 212,8,2019-03-26 21:41:07,0,23
Case No. 212,7,2019-03-26 21:47:07,2,139
Case No. 212,1,2019-03-26 22:09:27,3,43
Case No. 212,5,2019-03-26 22:26:27,1,76
Case No. 212,6,2019-03-26 23:19:58,4,46
Case No. 212,6,2019-03-26 23:29:48,3,101
Case No. 212,9,2019-03-26 23:30:33,1,57
Case No. 212,5,2019-03-26 23:55:41,2,50
Case No. 212,9,2019-03-27 00:19:37,1,109
Case No. 213,0,2019-03-27 00:59:24,0,43
Case No. 213,3,2019-03-27 01:12:00,1,15
Case No. 213,8,2019-03-27 01:55:11,1,14
Case No. 213,7,2019-03-27 02:23:14,0,31
Case No. 213,1,2019-03-27 02:54:30,1,67
Case No. 213,4,2019-03-27 03:08:07,3,14
Case No. 213,6,2019-03-27 03:26:28,0,65
Case No. 213,6,2019-03-27 03:40:52,2,33
Case No. 213,5,2019-03-27 03:59:08,3,129
Case No. 213,9,2019-03-27 04:00:04,4,28
Case No. 213,9,2019-03-27 04:33:04,2,111
Case No. 214,0,2019-03-27 05:05:47,2,81
Case No. 214,3,2019-03-27 05:35:44,3,54
Case No. 214,8,2019-03-27 06:04:12,1,140
Case No. 214,7,2019-03-27 06:05:19,1,55
Case No. 214,1,2019-03-27 06:17:11,2,3
Case No. 214,6,2019-03-27 06:24:44,3,39
Case No. 214,6,2019-03-27 06:27:55,4,127
Case No. 214,5,2019-03-27 06:28:49,4,42
Case No. 214,9,2019-03-27 06:42:54,1,21
Case No. 214,5,2019-03-27 07:09:18,0,4
Case No. 215,0,2019-03-27 09:28:12,0,9
Case No. 215,3,2019-03-27 09:49:13,4,52
Case No. 215,8,2019-03-27 09:52:05,2,142
Case No. 215,7,2019-03-27 10:11:19,0,21
Case No. 215,1,2019-03-27 10:49:16,0,124
Case No. 215,9,2019-03-27 10:51:35,2,7
Case No. 215,6,2019-03-27 11:10:57,1,54
Case No. 215,5,2019-03-27 11:53:54,3,14
Case No. 215,6,2019-03-27 12:16:21,0,109
Case No. 215,5,2019-03-27 12:21:33,0,71
Case No. 216,0,2019-03-27 12:56:58,0,73
Case No. 216,3,2019-03-27 13:01:47,0,129
Case No. 216,8,2019-03-27 13:57:54,3,62
Case No. 216,7,2019-03-27 13:59:36,2,9
Case No. 216,1,2019-03-27 14:33:41,3,127
Case No. 216,9,2019-03-27 14:47:44,2,20
Case No. 216,6,2019-03-27 14:56:47,0,140
Case No. 216,5,2019-03-27 15:22:29,4,33
Case No. 216,5,2019-03-27 15:26:01,4,115
Case No. 216,6,2019-03-27 16:17:50,4,104
Case No. 217,0,2019-03-27 17:17:13,4,135
Case No. 217,3,2019-03-27 17:26:23,4,56
Case No. 217,8,2019-03-27 17:29:14,3,145
Case No. 217,7,2019-03-27 18:08:37,0,49
Case No. 217,1,2019-03-27 18:58:03,3,101
Case No. 217,9,2019-03-27 19:33:25,1,46
Case No. 217,6,2019-03-27 19:51:36,0,113
Case No. 217,5,2019-03-27 20:05:22,4,1
Case No. 217,5,2019-03-27 20:38:40,4,114
Case No. 217,6,2019-03-27 20:55:21,3,51
Case No. 218,0,2019-03-27 21:24:42,3,116
Case No. 218,3,2019-03-27 21:27:47,0,85
Case No. 218,8,2019-03-27 21:36:29,1,54
Case No. 218,7,2019-03-27 22:04:38,1,123
Case No. 218,1,2019-03-27 22:11:57,4,41
Case No. 218,9,2019-03-27 22:51:19,3,19
Case No. 218,5,2019-03-27 22:59:27,4,141
Case No. 218,6,2019-03-27 23:20:00,4,43
Case No. 218,6,2019-03-27 23:35:45,3,22
Case No. 218,5,2019-03-28 00:55:15,2,80
Case No. 219,0,2019-03-28 01:05:29,4,40
Case No. 219,3,2019-03-28 02:28:10,1,85
Case No. 219,8,2019-03-28 03:32:46,4,100
Case No. 219,7,2019-03-28 03:37:13,3,47
Case No. 219,1,2019-03-28 03:47:03,4,116
Case No. 219,9,2019-03-28 03:52:53,2,97
Case No. 219,5,2019-03-28 04:15:41,0,1
Case No. 219,6,2019-03-28 04:18:27,4,60
Case No. 219,5,2019-03-28 04:40:19,2,132
Case No. 219,6,2019-03-28 04:51:57,1,133
Case No. 220,0,2019-03-28 05:02:26,4,137
Case No. 220,3,2019-03-28 05:27:14,4,84
Case No. 220,8,2019-03-28 06:48:16,3,116
Case No. 220,7,2019-03-28 06:51:13,0,103
Case No. 220,1,2019-03-28 07:49:13,4,117
Case No. 220,9,2019-03-28 07:54:45,4,98
Case No. 220,5,2019-03-28 08:13:40,3,128
Case No. 220,6,2019-03-28 08:18:30,4,95
Case No. 220,5,2019-03-28 08:22:04,2,138
Case No. 220,6,2019-03-28 08:43:27,4,147
Case No. 221,0,2019-03-28 09:11:14,4,143
Case No. 221,3,2019-03-28 09:34:18,1,134
Case No. 221,8,2019-03-28 09:34:54,1,19
Case No. 221,7,2019-03-28 09:52:55,2,123
Case No. 221,1,2019-03-28 10:36:32,3,5
Case No. 221,9,2019-03-28 10:46:31,3,87
Case No. 221,6,2019-03-28 11:07:36,0,88
Case No. 221,5,2019-03-28 11:23:18,0,13
Case No. 221,6,2019-03-28 11:40:16,2,83
Case No. 221,5,2019-03-28 12:54:58,1,97
Case No. 222,0,2019-03-28 12:57:55,1,7
Case No. 222,3,2019-03-28 13:25:28,4,6
Case No. 222,8,2019-03-28 13:26:18,1,12
Case No. 222,7,2019-03-28 13:57:57,4,89
Case No. 222,1,2019-03-28 14:12:54,4,121
Case No. 222,9,2019-03-28 14:15:46,4,126
Case No. 222,5,2019-03-28 14:19:49,3,67
Case No. 222,6,2019-03-28 14:48:07,4,88
Case No. 222,6,2019-03-28 15:06:31,1,81
Case No. 222,5,2019-03-28 15:33:23,0,89
Case No. 223,0,2019-03-28 16:57:04,3,138
Case No. 223,3,2019-03-28 17:12:23,4,150
Case No. 223,8,2019-03-28 18:17:02,3,89
Case No. 223,7,2019-03-28 18:22:57,4,94
Case No. 223,1,2019-03-28 18:25:08,3,119
Case No. 223,6,2019-03-28 19:22:30,4,21
Case No. 223,5,2019-03-28 19:33:54,0,44
Case No. 223,9,2019-03-28 19:38:03,4,98
Case No. 223,5,2019-03-28 19:49:37,2,150
Case No. 223,6,2019-03-28 20:28:24,2,144
Case No. 224,0,2019-03-28 21:25:21,2,147
Case No. 224,3,2019-03-28 21:32:30,2,12
Case No. 224,8,2019-03-28 23:33:52,2,30
Case No. 224,7,2019-03-28 23:39:20,1,13
Case No. 224,1,2019-03-28 23:51:10,3,24
Case No. 224,6,2019-03-28 23:59:10,4,63
Case No. 224,9,2019-03-29 00:02:53,2,104
Case No. 224,5,2019-03-29 00:11:13,2,24
Case No. 224,6,2019-03-29 00:45:27,1,94
Case No. 224,5,2019-03-29 00:46:41,1,32
Case No. 225,0,2019-03-29 01:13:12,1,8
Case No. 225,3,2019-03-29 01:28:17,3,149
Case No. 225,8,2019-03-29 01:29:51,3,134
Case No. 225,7,2019-03-29 01:39:27,3,65
Case No. 225,1,2019-03-29 02:42:32,3,125
Case No. 225,6,2019-03-29 03:58:28,0,41
Case No. 225,9,2019-03-29 04:04:19,3,138
Case No. 225,5,2019-03-29 04:20:31,4,14
Case No. 225,5,2019-03-29 04:32:17,2,21
Case No. 225,6,2019-03-29 04:45:48,0,112
Case No. 226,0,2019-03-29 05:10:10,0,57
Case No. 226,3,2019-03-29 05:13:37,0,26
Case No. 226,8,2019-03-29 06:55:49,1,69
Case No. 226,7,2019-03-29 06:56:12,0,23
Case No. 226,1,2019-03-29 07:01:42,2,0
Case No. 226,6,2019-03-29 07:27:01,1,6
Case No. 226,5,2019-03-29 07:29:23,0,126
Case No. 226,9,2019-03-29 08:44:33,3,114
Case No. 226,5,2019-03-29 08:50:29,3,146
Case No. 226,6,2019-03-29 08:56:39,4,119
Case No. 227,0,2019-03-29 09:41:24,2,94
Case No. 227,3,2019-03-29 09:45:35,3,115
Case No. 227,8,2019-03-29 10:05:53,0,3
Case No. 227,7,2019-03-29 10:40:20,3,12
Case No. 227,1,2019-03-29 10:51:06,2,18
Case No. 227,6,2019-03-29 11:18:38,4,126
Case No. 227,5,2019-03-29 11:57:25,3,50
Case No. 227,9,2019-03-29 11:58:39,1,36
Case No. 227,6,2019-03-29 12:18:44,1,35
Case No. 227,5,2019-03-29 12:52:20,2,103
Case No. 228,0,2019-03-29 13:43:48,1,23
Case No. 228,3,2019-03-29 13:52:14,3,69
Case No. 228,8,2019-03-29 14:10:55,0,57
Case No. 228,7,2019-03-29 14:14:27,3,16
Case No. 228,1,2019-03-29 14:57:31,0,83
Case No. 228,6,2019-03-29 14:58:54,1,5
Case No. 228,9,2019-03-29 15:12:42,2,61
Case No. 228,5,2019-03-29 15:22:25,2,26
Case No. 228,5,2019-03-29 15:39:06,1,2
Case No. 228,6,2019-03-29 15:46:52,0,113
Case No. 229,0,2019-03-29 17:09:50,4,111
Case No. 229,3,2019-03-29 17:33:30,0,12
Case No. 229,8,2019-03-29 17:43:55,4,7
Case No. 229,7,2019-03-29 17:59:32,0,12
Case No. 229,1,2019-03-29 18:08:06,2,138
Case No. 229,6,2019-03-29 18:09:51,2,85
Case No. 229,5,2019-03-29 19:49:15,4,75
Case No. 229,9,2019-03-29 19:53:28,0,48
Case No. 229,6,2019-03-29 20:33:54,4,126
Case No. 229,5,2019-03-29 20:49:06,4,35
Case No. 230,0,2019-03-29 21:04:09,2,150
Case No. 230,3,2019-03-29 21:10:50,4,90
Case No. 230,8,2019-03-29 21:40:35,3,51
Case No. 230,7,2019-03-29 22:23:19,4,37
Case No. 230,1,2019-03-29 22:41:53,3,64
Case No. 230,6,2019-03-29 22:58:53,2,129
Case No. 230,5,2019-03-29 23:57:58,2,78
Case No. 230,6,2019-03-30 00:27:25,3,81
Case No. 230,5,2019-03-30 00:29:37,1,136
Case No. 230,9,2019-03-30 00:48:37,2,9
Case No. 231,0,2019-03-30 01:01:53,4,84
Case No. 231,3,2019-03-30 01:31:51,3,79
Case No. 231,8,2019-03-30 01:38:18,3,74
Case No. 231,7,2019-03-30 01:46:06,4,114
Case No. 231,1,2019-03-30 01:53:51,4,87
Case No. 231,6,2019-03-30 02:04:22,4,129
Case No. 231,5,2019-03-30 02:52:05,1,144
Case No. 231,6,2019-03-30 03:19:02,1,9
Case No. 231,9,2019-03-30 03:31:49,4,134
Case No. 231,5,2019-03-30 04:10:59,2,88
Case No. 232,0,2019-03-30 06:01:52,0,14
Case No. 232,3,2019-03-30 06:03:14,2,114
Case No. 232,8,2019-03-30 06:15:05,1,115
Case No. 232,7,2019-03-30 07:27:19,0,108
Case No. 232,1,2019-03-30 07:29:49,1,124
Case No. 232,6,2019-03-30 07:41:23,2,134
Case No. 232,5,2019-03-30 08:05:50,0,80
Case No. 232,6,2019-03-30 08:06:28,1,131
Case No. 232,5,2019-03-30 08:09:43,4,30
Case No. 232,9,2019-03-30 08:38:52,1,113
Case No. 233,0,2019-03-30 09:05:29,0,7
Case No. 233,3,2019-03-30 09:28:40,1,64
Case No. 233,8,2019-03-30 09:56:58,1,19
Case No. 233,7,2019-03-30 09:57:00,1,108
Case No. 233,1,2019-03-30 10:19:55,0,96
Case No. 233,6,2019-03-30 10:23:04,2,89
Case No. 233,6,2019-03-30 11:45:39,4,35
Case No. 233,5,2019-03-30 11:46:51,3,135
Case No. 233,5,2019-03-30 12:24:56,2,46
Case No. 233,9,2019-03-30 12:56:11,0,98
Case No. 234,0,2019-03-30 12:59:07,4,64
Case No. 234,3,2019-03-30 13:00:49,3,72
Case No. 234,8,2019-03-30 13:43:59,1,139
Case No. 234,7,2019-03-30 13:46:19,3,65
Case No. 234,1,2019-03-30 14:21:24,0,22
Case No. 234,6,2019-03-30 14:28:06,2,113
Case No. 234,5,2019-03-30 14:54:24,3,150
Case No. 234,6,2019-03-30 16:19:56,1,20
Case No. 234,9,2019-03-30 16:29:19,3,121
Case No. 234,5,2019-03-30 16:55:38,4,90
Case No. 235,0,2019-03-30 17:05:35,2,59
Case No. 235,3,2019-03-30 17:33:25,3,48
Case No. 235,8,2019-03-30 17:44:19,2,27
Case No. 235,7,2019-03-30 18:06:02,2,44
Case No. 235,1,2019-03-30 19:04:17,3,116
Case No. 235,6,2019-03-30 19:26:31,4,148
Case No. 235,6,2019-03-30 19:26:40,1,141
Case No. 235,5,2019-03-30 19:46:54,4,119
Case No. 235,9,2019-03-30 20:03:02,1,114
Case No. 235,5,2019-03-30 20:55:21,4,15
Case No. 236,0,2019-03-30 21:41:53,4,123
Case No. 236,3,2019-03-30 21:45:02,4,89
Case No. 236,8,2019-03-30 22:28:22,3,56
Case No. 236,7,2019-03-30 22:52:00,1,17
Case No. 236,1,2019-03-30 23:06:36,4,73
Case No. 236,6,2019-03-30 23:39:00,0,149
Case No. 236,6,2019-03-30 23:49:10,2,60
Case No. 236,5,2019-03-30 23:53:03,2,83
Case No. 236,5,2019-03-31 00:29:22,1,37
Case No. 236,9,2019-03-31 00:31:55,1,147
Case No. 237,0,2019-03-31 01:05:26,1,72
Case No. 237,3,2019-03-31 01:07:29,0,80
Case No. 237,8,2019-03-31 01:39:19,1,112
Case No. 237,7,2019-03-31 03:59:08,0,32
Case No. 237,1,2019-03-31 03:59:08,0,67
Case No. 237,9,2019-03-31 03:59:08,2,87
Case No. 237,5,2019-03-31 03:59:08,2,55
Case No. 237,6,2019-03-31 04:17:13,2,136
Case No. 237,9,2019-03-31 04:36:22,0,143
Case No. 237,5,2019-03-31 04:39:57,0,98
Case No. 238,0,2019-03-31 05:01:50,0,121
Case No. 238,3,2019-03-31 05:24:06,4,6
Case No. 238,8,2019-03-31 05:24:47,4,52
Case No. 238,7,2019-03-31 06:18:36,0,62
Case No. 238,1,2019-03-31 06:40:40,2,112
Case No. 238,9,2019-03-31 06:50:05,3,67
Case No. 238,6,2019-03-31 07:22:15,1,57
Case No. 238,5,2019-03-31 08:08:35,0,76
Case No. 238,9,2019-03-31 08:09:00,2,82
Case No. 238,5,2019-03-31 08:11:40,0,60
Case No. 239,0,2019-03-31 08:59:26,4,146
Case No. 239,3,2019-03-31 09:16:22,2,105
Case No. 239,8,2019-03-31 09:37:26,0,26
Case No. 239,7,2019-03-31 09:48:46,1,57
Case No. 239,1,2019-03-31 10:04:33,0,101
Case No. 239,9,2019-03-31 10:25:05,1,128
Case No. 239,6,2019-03-31 10:46:14,4,88
Case No. 239,5,2019-03-31 11:21:45,1,97
Case No. 239,5,2019-03-31 11:28:41,4,146
Case No. 239,9,2019-03-31 11:35:10,0,72
Case No. 240,0,2019-03-31 12:56:45,3,129
Case No. 240,3,2019-03-31 13:05:38,2,11
Case No. 240,8,2019-03-31 13:33:44,4,82
Case No. 240,7,2019-03-31 13:52:03,2,136
Case No. 240,1,2019-03-31 14:02:53,0,21
Case No. 240,9,2019-03-31 15:00:27,0,106
Case No. 240,6,2019-03-31 15:20:55,3,50
Case No. 240,5,2019-03-31 15:29:11,4,131
Case No. 240,5,2019-03-31 15:37:48,1,101
Case No. 240,9,2019-03-31 15:43:55,0,11
Case No. 240,6,2019-03-31 16:00:21,3,144
Case No. 241,0,2019-03-31 17:07:26,2,43
Case No. 241,3,2019-03-31 17:14:02,4,102
Case No. 241,8,2019-03-31 17:23:36,0,36
Case No. 241,7,2019-03-31 18:12:23,2,120
Case No. 241,1,2019-03-31 18:36:51,4,110
Case No. 241,9,2019-03-31 18:42:34,0,26
Case No. 241,6,2019-03-31 18:47:16,4,81
Case No. 241,5,2019-03-31 19:06:53,1,33
Case No. 241,9,2019-03-31 19:19:44,4,26
Case No. 241,5,2019-03-31 19:22:07,2,71
Case No. 241,6,2019-03-31 20:44:07,4,61
Case No. 242,0,2019-03-31 21:02:09,1,93
Case No. 242,3,2019-03-31 21:04:17,2,116
Case No. 242,8,2019-03-31 21:11:18,4,7
Case No. 242,7,2019-03-31 21:14:14,2,7
Case No. 242,1,2019-03-31 21:26:03,3,11
Case No. 242,9,2019-03-31 22:16:14,3,41
Case No. 242,6,2019-03-31 22:17:46,1,52
Case No. 242,5,2019-03-31 22:47:24,2,81
Case No. 242,9,2019-03-31 23:27:16,3,149
Case No. 242,5,2019-04-01 00:17:24,3,101
Case No. 242,6,2019-04-01 00:25:24,1,91
Case No. 243,0,2019-04-01 00:57:00,2,48
Case No. 243,3,2019-04-01 00:59:52,4,30
Case No. 243,8,2019-04-01 01:59:07,3,112
Case No. 243,7,2019-04-01 02:19:09,3,19
Case No. 243,1,2019-04-01 02:49:48,3,145
Case No. 243,9,2019-04-01 03:30:04,1,33
Case No. 243,6,2019-04-01 03:35:08,1,36
Case No. 243,5,2019-04-01 03:41:09,0,58
Case No. 243,5,2019-04-01 04:02:16,0,83
Case No. 243,9,2019-04-01 04:40:55,3,70
Case No. 243,6,2019-04-01 04:55:19,2,57
Case No. 244,0,2019-04-01 05:00:43,2,83
Case No. 244,3,2019-04-01 05:02:10,2,15
Case No. 244,8,2019-04-01 05:02:26,3,125
Case No. 244,7,2019-04-01 06:31:15,0,57
Case No. 244,1,2019-04-01 06:58:44,0,97
Case No. 244,9,2019-04-01 07:14:16,2,22
Case No. 244,6,2019-04-01 08:18:12,2,81
Case No. 244,5,2019-04-01 08:41:09,1,52
Case No. 244,5,2019-04-01 08:45:53,3,0
Case No. 244,9,2019-04-01 08:49:08,0,2
Case No. 244,6,2019-04-01 08:52:20,2,121
Case No. 245,0,2019-04-01 09:03:32,2,53
Case No. 245,3,2019-04-01 09:08:32,1,94
Case No. 245,8,2019-04-01 09:44:27,4,14
Case No. 245,7,2019-04-01 10:18:24,0,72
Case No. 245,1,2019-04-01 11:09:55,2,83
Case No. 245,9,2019-04-01 11:49:15,3,44
Case No. 245,6,2019-04-01 11:51:57,4,69
Case No. 245,5,2019-04-01 12:20:12,1,114
Case No. 245,9,2019-04-01 12:21:32,2,34
Case No. 245,5,2019-04-01 12:43:35,1,74
Case No. 245,6,2019-04-01 12:47:59,1,63
Case No. 246,0,2019-04-01 13:17:06,1,29
Case No. 246,3,2019-04-01 13:19:39,3,131
Case No. 246,8,2019-04-01 13:46:54,0,41
Case No. 246,7,2019-04-01 14:24:43,4,138
Case No. 246,1,2019-04-01 14:40:39,3,33
Case No. 246,9,2019-04-01 14:41:23,1,57
Case No. 246,6,2019-04-01 15:22:09,3,22
Case No. 246,5,2019-04-01 15:26:29,3,81
Case No. 246,5,2019-04-01 15:57:41,0,28
Case No. 246,9,2019-04-01 16:08:41,3,111
Case No. 246,6,2019-04-01 16:19:17,0,13
Case No. 247,0,2019-04-01 16:59:07,2,129
Case No. 247,3,2019-04-01 17:20:22,4,52
Case No. 247,8,2019-04-01 17:26:20,1,3
Case No. 247,7,2019-04-01 17:26:24,4,20
Case No. 247,1,2019-04-01 17:52:32,0,132
Case No. 247,9,2019-04-01 18:21:45,3,111
Case No. 247,6,2019-04-01 18:36:31,3,122
Case No. 247,5,2019-04-01 18:40:48,2,43
Case No. 247,9,2019-04-01 19:43:05,4,29
Case No. 247,5,2019-04-01 20:16:23,0,34
Case No. 247,6,2019-04-01 20:56:34,2,142
Case No. 248,0,2019-04-01 22:47:05,1,40
Case No. 248,3,2019-04-01 22:47:06,1,93
Case No. 248,8,2019-04-01 22:51:28,1,139
Case No. 248,7,2019-04-01 23:44:01,2,24
Case No. 248,1,2019-04-01 23:49:53,3,122
Case No. 248,9,2019-04-01 23:52:34,3,72
Case No. 248,6,2019-04-02 00:05:32,2,69
Case No. 248,5,2019-04-02 00:06:51,0,14
Case No. 248,9,2019-04-02 00:12:58,0,140
Case No. 248,5,2019-04-02 00:19:01,2,150
Case No. 248,6,2019-04-02 00:31:57,1,100
Case No. 249,0,2019-04-02 01:08:15,1,110
Case No. 249,3,2019-04-02 01:32:29,4,91
Case No. 249,8,2019-04-02 02:07:04,2,127
Case No. 249,7,2019-04-02 02:33:00,4,6
Case No. 249,1,2019-04-02 02:45:17,2,7
Case No. 249,9,2019-04-02 03:00:02,4,49
Case No. 249,6,2019-04-02 03:06:27,0,3
Case No. 249,5,2019-04-02 03:09:31,0,144
Case No. 249,5,2019-04-02 04:24:36,2,48
Case No. 249,9,2019-04-02 04:37:47,1,24
Case No. 249,6,2019-04-02 04:39:37,1,124
Case No. 250,0,2019-04-02 05:02:09,3,118
Case No. 250,3,2019-04-02 05:13:35,2,27
Case No. 250,8,2019-04-02 05:16:46,2,95
Case No. 250,7,2019-04-02 05:24:11,2,115
Case No. 250,1,2019-04-02 05:48:45,3,85
Case No. 250,9,2019-04-02 06:10:18,3,144
Case No. 250,6,2019-04-02 06:26:47,2,123
Case No. 250,5,2019-04-02 08:05:03,3,117
Case No. 250,5,2019-04-02 08:21:40,1,96
